train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model
0.8044447958851249,0.6669589148542898,0.8564953012714206,0.6828279593422417,0.9091486265856331,-0.17956790580777168,-0.0754362641575153,0.09965644996587941,-0.07493205501764953,0.6248612502409147,0.06732153689464908,0.3751387497590854,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', RandomForestClassifier(max_depth=30))])"
,,0.855942509673853,0.677235570968541,0.9081669576168252,-0.158519418431454,-0.022840763008918796,0.05985967549472447,-0.041350219251821634,0.6097234611953612,0.06291342054975746,0.3902765388046387,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', RandomForestClassifier(max_depth=30))])"
,,0.7815367606412382,0.2299298519095869,0.7944961312785997,-0.044675189513517476,-0.10392283677070609,0.10392283677070609,-0.055039331810029235,0.13157894736842105,0.004262825224165809,0.868421052631579,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x783408523b10>
,,0.8546158098396904,0.6807477543092983,0.9085981049710058,-0.18507337496316995,-0.087661388842312,0.087661388842312,-0.08334990378717559,0.6253345227475469,0.06982213729237101,0.3746654772524532,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', RandomForestClassifier(max_depth=30))])"
,,0.8410171365395246,0.6372351160443996,0.7235611145473811,-0.11602127520906569,0.0314673309858593,0.0314673309858593,0.0010588304072515452,0.563336306868867,0.06747023372041747,0.4366636931311329,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.EqualizedOdds object at 0x78342c104590>,
                      estimator=LogisticRegression(solver='liblinear'),
                      nu=np.float64(0.0009421827800195058))"
,,0.8526257600884467,0.6719173024858479,0.9070982681592303,-0.14327517240536544,0.05697016152857293,0.05697016152857293,0.0003147115164430572,0.6088314005352364,0.06702925180067618,0.3911685994647636,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x7833ee6537d0>
,,0.854947484798231,0.6737941322725013,0.907774951833576,-0.1627480851768725,-0.04521682196724719,0.062304687247026674,-0.05376075460713693,0.6043710972346119,0.06247243863001617,0.39562890276538804,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', RandomForestClassifier(max_depth=30))])"
